Doença,Código CID-10
Contato com uma fonte de calor e com substâncias quentes,X11.4
Contato com uma fonte de calor e com substâncias quentes,X11.5
Contato com uma fonte de calor e com substâncias quentes,X11.6
Contato com uma fonte de calor e com substâncias quentes,X11.7
Contato com uma fonte de calor e com substâncias quentes,X11.8
Contato com uma fonte de calor e com substâncias quentes,X11.9
Contato com uma fonte de calor e com substâncias quentes,X12.0
Contato com uma fonte de calor e com substâncias quentes,X12.1
Contato com uma fonte de calor e com substâncias quentes,X12.2
Contato com uma fonte de calor e com substâncias quentes,X12.3
Contato com uma fonte de calor e com substâncias quentes,X12.4
Contato com uma fonte de calor e com substâncias quentes,X12.5
Contato com uma fonte de calor e com substâncias quentes,X12.6
Contato com uma fonte de calor e com substâncias quentes,X12.7
Contato com uma fonte de calor e com substâncias quentes,X12.8
Contato com uma fonte de calor e com substâncias quentes,X12.9
Contato com uma fonte de calor e com substâncias quentes,X13.0
Contato com uma fonte de calor e com substâncias quentes,X13.1
Contato com uma fonte de calor e com substâncias quentes,X13.2
Contato com uma fonte de calor e com substâncias quentes,X13.3
Contato com uma fonte de calor e com substâncias quentes,X13.4
Contato com uma fonte de calor e com substâncias quentes,X13.5
Contato com uma fonte de calor e com substâncias quentes,X13.6
Contato com uma fonte de calor e com substâncias quentes,X13.7
Contato com uma fonte de calor e com substâncias quentes,X13.8
Contato com uma fonte de calor e com substâncias quentes,X13.9
Contato com uma fonte de calor e com substâncias quentes,X14.0
Contato com uma fonte de calor e com substâncias quentes,X14.1
Contato com uma fonte de calor e com substâncias quentes,X14.2
Contato com uma fonte de calor e com substâncias quentes,X14.3
Contato com uma fonte de calor e com substâncias quentes,X14.4
Contato com uma fonte de calor e com substâncias quentes,X14.5
Contato com uma fonte de calor e com substâncias quentes,X14.6
Contato com uma fonte de calor e com substâncias quentes,X14.7
Contato com uma fonte de calor e com substâncias quentes,X14.8
Contato com uma fonte de calor e com substâncias quentes,X14.9
Contato com uma fonte de calor e com substâncias quentes,X15.0
Contato com uma fonte de calor e com substâncias quentes,X15.1
Contato com uma fonte de calor e com substâncias quentes,X15.2
Contato com uma fonte de calor e com substâncias quentes,X15.3
Contato com uma fonte de calor e com substâncias quentes,X15.4
Contato com uma fonte de calor e com substâncias quentes,X15.5
Contato com uma fonte de calor e com substâncias quentes,X15.6
Contato com uma fonte de calor e com substâncias quentes,X15.7
Contato com uma fonte de calor e com substâncias quentes,X15.8
Contato com uma fonte de calor e com substâncias quentes,X15.9
Contato com uma fonte de calor e com substâncias quentes,X16.0
Contato com uma fonte de calor e com substâncias quentes,X16.1
Contato com uma fonte de calor e com substâncias quentes,X16.2
Contato com uma fonte de calor e com substâncias quentes,X16.3
Contato com uma fonte de calor e com substâncias quentes,X16.4
Contato com uma fonte de calor e com substâncias quentes,X16.5
Contato com uma fonte de calor e com substâncias quentes,X16.6
Contato com uma fonte de calor e com substâncias quentes,X16.7
Contato com uma fonte de calor e com substâncias quentes,X16.8
Contato com uma fonte de calor e com substâncias quentes,X16.9
Contato com uma fonte de calor e com substâncias quentes,X17.0
Contato com uma fonte de calor e com substâncias quentes,X17.1
Contato com uma fonte de calor e com substâncias quentes,X17.2
Contato com uma fonte de calor e com substâncias quentes,X17.3
Contato com uma fonte de calor e com substâncias quentes,X17.4
Contato com uma fonte de calor e com substâncias quentes,X17.5
Contato com uma fonte de calor e com substâncias quentes,X17.6
Contato com uma fonte de calor e com substâncias quentes,X17.7
Contato com uma fonte de calor e com substâncias quentes,X17.8
Contato com uma fonte de calor e com substâncias quentes,X17.9
Contato com uma fonte de calor e com substâncias quentes,X18.0
Contato com uma fonte de calor e com substâncias quentes,X18.1
Contato com uma fonte de calor e com substâncias quentes,X18.2
Contato com uma fonte de calor e com substâncias quentes,X18.3
Contato com uma fonte de calor e com substâncias quentes,X18.4
Contato com uma fonte de calor e com substâncias quentes,X18.5
Contato com uma fonte de calor e com substâncias quentes,X18.6
Contato com uma fonte de calor e com substâncias quentes,X18.7
Contato com uma fonte de calor e com substâncias quentes,X18.8
Contato com uma fonte de calor e com substâncias quentes,X18.9
Contato com uma fonte de calor e com substâncias quentes,X19.0
Contato com uma fonte de calor e com substâncias quentes,X19.1
Contato com uma fonte de calor e com substâncias quentes,X19.2
Contato com uma fonte de calor e com substâncias quentes,X19.3
Contato com uma fonte de calor e com substâncias quentes,X19.4
Contato com uma fonte de calor e com substâncias quentes,X19.5
Contato com uma fonte de calor e com substâncias quentes,X19.6
Contato com uma fonte de calor e com substâncias quentes,X19.7
Contato com uma fonte de calor e com substâncias quentes,X19.8
Contato com uma fonte de calor e com substâncias quentes,X19.9
Contato com animais e plantas venenosas,X20.0
Contato com animais e plantas venenosas,X20.1
Contato com animais e plantas venenosas,X20.2
Contato com animais e plantas venenosas,X20.3
Contato com animais e plantas venenosas,X20.4
Contato com animais e plantas venenosas,X20.5
Contato com animais e plantas venenosas,X20.6
Contato com animais e plantas venenosas,X20.7
Contato com animais e plantas venenosas,X20.8
Contato com animais e plantas venenosas,X20.9
Contato com animais e plantas venenosas,X21.0
Contato com animais e plantas venenosas,X21.1
Contato com animais e plantas venenosas,X21.2
Contato com animais e plantas venenosas,X21.3
Contato com animais e plantas venenosas,X21.4
Contato com animais e plantas venenosas,X21.5
Contato com animais e plantas venenosas,X21.6
Contato com animais e plantas venenosas,X21.7
Contato com animais e plantas venenosas,X21.8
Contato com animais e plantas venenosas,X21.9
Contato com animais e plantas venenosas,X22.0
Contato com animais e plantas venenosas,X22.1
Contato com animais e plantas venenosas,X22.2
Contato com animais e plantas venenosas,X22.3
Contato com animais e plantas venenosas,X22.4
Contato com animais e plantas venenosas,X22.5
Contato com animais e plantas venenosas,X22.6
Contato com animais e plantas venenosas,X22.7
Contato com animais e plantas venenosas,X22.8
Contato com animais e plantas venenosas,X22.9
Contato com animais e plantas venenosas,X23.0
Contato com animais e plantas venenosas,X23.1
Contato com animais e plantas venenosas,X23.2
Contato com animais e plantas venenosas,X23.3
Contato com animais e plantas venenosas,X23.4
Contato com animais e plantas venenosas,X23.5
Contato com animais e plantas venenosas,X23.6
Contato com animais e plantas venenosas,X23.7
Contato com animais e plantas venenosas,X23.8
Contato com animais e plantas venenosas,X23.9
Contato com animais e plantas venenosas,X24.0
Contato com animais e plantas venenosas,X24.1
Contato com animais e plantas venenosas,X24.2
Contato com animais e plantas venenosas,X24.3
Contato com animais e plantas venenosas,X24.4
Contato com animais e plantas venenosas,X24.5
Contato com animais e plantas venenosas,X24.6
Contato com animais e plantas venenosas,X24.7
Contato com animais e plantas venenosas,X24.8
Contato com animais e plantas venenosas,X24.9
Contato com animais e plantas venenosas,X25.0
Contato com animais e plantas venenosas,X25.1
Contato com animais e plantas venenosas,X25.2
Contato com animais e plantas venenosas,X25.3
Contato com animais e plantas venenosas,X25.4
Contato com animais e plantas venenosas,X25.5
Contato com animais e plantas venenosas,X25.6
Contato com animais e plantas venenosas,X25.7
Contato com animais e plantas venenosas,X25.8
Contato com animais e plantas venenosas,X25.9
Contato com animais e plantas venenosas,X26.0
Contato com animais e plantas venenosas,X26.1
Contato com animais e plantas venenosas,X26.2
Contato com animais e plantas venenosas,X26.3
Contato com animais e plantas venenosas,X26.4
Contato com animais e plantas venenosas,X26.5
Contato com animais e plantas venenosas,X26.6
Contato com animais e plantas venenosas,X26.7
Contato com animais e plantas venenosas,X26.8
Contato com animais e plantas venenosas,X26.9
Contato com animais e plantas venenosas,X27.0
Contato com animais e plantas venenosas,X27.1
Contato com animais e plantas venenosas,X27.2
Contato com animais e plantas venenosas,X27.3
Contato com animais e plantas venenosas,X27.4
Contato com animais e plantas venenosas,X27.5
Contato com animais e plantas venenosas,X27.6
Contato com animais e plantas venenosas,X27.7
Contato com animais e plantas venenosas,X27.8
Contato com animais e plantas venenosas,X27.9
Contato com animais e plantas venenosas,X28.0
Contato com animais e plantas venenosas,X28.1
Contato com animais e plantas venenosas,X28.2
Contato com animais e plantas venenosas,X28.3
Contato com animais e plantas venenosas,X28.4
Contato com animais e plantas venenosas,X28.5
Contato com animais e plantas venenosas,X28.6
Contato com animais e plantas venenosas,X28.7
Contato com animais e plantas venenosas,X28.8
Contato com animais e plantas venenosas,X28.9
Contato com animais e plantas venenosas,X29.0
Contato com animais e plantas venenosas,X29.1
Contato com animais e plantas venenosas,X29.2
Contato com animais e plantas venenosas,X29.3
Contato com animais e plantas venenosas,X29.4
Contato com animais e plantas venenosas,X29.5
Contato com animais e plantas venenosas,X29.6
Contato com animais e plantas venenosas,X29.7
Contato com animais e plantas venenosas,X29.8
Contato com animais e plantas venenosas,X29.9
Exposição às forças da natureza,X30.0
Exposição às forças da natureza,X30.1
Exposição às forças da natureza,X30.2
Exposição às forças da natureza,X30.3
Exposição às forças da natureza,X30.4
Exposição às forças da natureza,X30.5
Exposição às forças da natureza,X30.6
Exposição às forças da natureza,X30.7
Exposição às forças da natureza,X30.8
Exposição às forças da natureza,X30.9
Exposição às forças da natureza,X31.0
Exposição às forças da natureza,X31.1
Exposição às forças da natureza,X31.2
Exposição às forças da natureza,X31.3
Exposição às forças da natureza,X31.4
Exposição às forças da natureza,X31.5
Exposição às forças da natureza,X31.6
Exposição às forças da natureza,X31.7
Exposição às forças da natureza,X31.8
Exposição às forças da natureza,X31.9
Exposição às forças da natureza,X32.0
Exposição às forças da natureza,X32.1
Exposição às forças da natureza,X32.2
Exposição às forças da natureza,X32.3
Exposição às forças da natureza,X32.4
Exposição às forças da natureza,X32.5
Exposição às forças da natureza,X32.6
Exposição às forças da natureza,X32.7
Exposição às forças da natureza,X32.8
Exposição às forças da natureza,X32.9
Exposição às forças da natureza,X33.0
Exposição às forças da natureza,X33.1
Exposição às forças da natureza,X33.2
Exposição às forças da natureza,X33.3
Exposição às forças da natureza,X33.4
Exposição às forças da natureza,X33.5
Exposição às forças da natureza,X33.6
Exposição às forças da natureza,X33.7
Exposição às forças da natureza,X33.8
Exposição às forças da natureza,X33.9
Exposição às forças da natureza,X34.0
Exposição às forças da natureza,X34.1
Exposição às forças da natureza,X34.2
Exposição às forças da natureza,X34.3
Exposição às forças da natureza,X34.4
Exposição às forças da natureza,X34.5
Exposição às forças da natureza,X34.6
Exposição às forças da natureza,X34.7
Exposição às forças da natureza,X34.8
Exposição às forças da natureza,X34.9
Exposição às forças da natureza,X35.0
Exposição às forças da natureza,X35.1
Exposição às forças da natureza,X35.2
Exposição às forças da natureza,X35.3
Exposição às forças da natureza,X35.4
Exposição às forças da natureza,X35.5
Exposição às forças da natureza,X35.6
Exposição às forças da natureza,X35.7
Exposição às forças da natureza,X35.8
Exposição às forças da natureza,X35.9
Exposição às forças da natureza,X36.0
Exposição às forças da natureza,X36.1
Exposição às forças da natureza,X36.2
Exposição às forças da natureza,X36.3
Exposição às forças da natureza,X36.4
Exposição às forças da natureza,X36.5
Exposição às forças da natureza,X36.6
Exposição às forças da natureza,X36.7
Exposição às forças da natureza,X36.8
Exposição às forças da natureza,X36.9
Exposição às forças da natureza,X37.0
Exposição às forças da natureza,X37.1
Exposição às forças da natureza,X37.2
Exposição às forças da natureza,X37.3
Exposição às forças da natureza,X37.4
Exposição às forças da natureza,X37.5
Exposição às forças da natureza,X37.6
Exposição às forças da natureza,X37.7
Exposição às forças da natureza,X37.8
Exposição às forças da natureza,X37.9
Exposição às forças da natureza,X38.0
Exposição às forças da natureza,X38.1
Exposição às forças da natureza,X38.2
Exposição às forças da natureza,X38.3
Exposição às forças da natureza,X38.4
Exposição às forças da natureza,X38.5
Exposição às forças da natureza,X38.6
Exposição às forças da natureza,X38.7
Exposição às forças da natureza,X38.8
Exposição às forças da natureza,X38.9
Exposição às forças da natureza,X39.0
Exposição às forças da natureza,X39.1
Exposição às forças da natureza,X39.2
Exposição às forças da natureza,X39.3
Exposição às forças da natureza,X39.4
Exposição às forças da natureza,X39.5
Exposição às forças da natureza,X39.6
Exposição às forças da natureza,X39.7
Exposição às forças da natureza,X39.8
Exposição às forças da natureza,X39.9
Exposição acidental a outros fatores e aos não especificados,X58.0
Exposição acidental a outros fatores e aos não especificados,X58.1
Exposição acidental a outros fatores e aos não especificados,X58.2
Exposição acidental a outros fatores e aos não especificados,X58.3
Exposição acidental a outros fatores e aos não especificados,X58.4
Exposição acidental a outros fatores e aos não especificados,X58.5
Exposição acidental a outros fatores e aos não especificados,X58.6
Exposição acidental a outros fatores e aos não especificados,X58.7
Exposição acidental a outros fatores e aos não especificados,X58.8
Exposição acidental a outros fatores e aos não especificados,X58.9
Exposição acidental a outros fatores e aos não especificados,X59.0
Exposição acidental a outros fatores e aos não especificados,X59.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y40.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y40.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y40.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y40.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y40.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y40.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y40.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y40.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y40.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y40.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y41.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y41.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y41.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y41.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y41.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y41.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y41.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y41.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y42.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y42.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y42.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y42.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y42.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y42.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y42.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y42.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y42.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y42.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y43.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y43.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y43.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y43.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y43.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y43.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y43.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y43.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y43.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y44.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y44.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y44.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y44.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y44.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y44.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y44.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y44.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y44.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y45.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y45.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y45.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y45.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y45.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y45.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y45.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y45.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y46.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y46.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y46.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y46.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y46.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y46.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y46.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y46.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y46.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y47.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y47.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y47.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y47.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y47.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y47.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y47.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y47.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y48.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y48.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y48.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y48.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y48.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y48.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y49.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y49.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y49.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y49.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y49.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y49.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y49.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y49.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y49.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y49.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y50.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y50.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y50.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y50.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y50.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y51.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y51.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y51.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y51.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y51.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y51.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y51.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y51.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y51.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y51.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y52.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y52.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y52.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y52.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y52.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y52.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y52.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y52.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y52.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y52.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y53.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y53.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y53.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y53.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y53.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y53.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y53.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y53.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y53.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y53.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y54.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y54.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y54.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y54.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y54.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y54.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y54.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y54.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y54.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y54.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y55.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y55.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y55.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y55.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y55.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y55.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y55.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y55.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y56.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y56.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y56.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y56.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y56.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y56.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y56.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y56.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y56.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y56.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y57.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y57.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y57.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y57.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y57.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y57.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y57.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y57.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y57.8
