Doença,Código CID-10
Eventos (fatos) cuja intenção é indeterminada,Y26.5
Eventos (fatos) cuja intenção é indeterminada,Y26.6
Eventos (fatos) cuja intenção é indeterminada,Y26.7
Eventos (fatos) cuja intenção é indeterminada,Y26.8
Eventos (fatos) cuja intenção é indeterminada,Y26.9
Eventos (fatos) cuja intenção é indeterminada,Y27.0
Eventos (fatos) cuja intenção é indeterminada,Y27.1
Eventos (fatos) cuja intenção é indeterminada,Y27.2
Eventos (fatos) cuja intenção é indeterminada,Y27.3
Eventos (fatos) cuja intenção é indeterminada,Y27.4
Eventos (fatos) cuja intenção é indeterminada,Y27.5
Eventos (fatos) cuja intenção é indeterminada,Y27.6
Eventos (fatos) cuja intenção é indeterminada,Y27.7
Eventos (fatos) cuja intenção é indeterminada,Y27.8
Eventos (fatos) cuja intenção é indeterminada,Y27.9
Eventos (fatos) cuja intenção é indeterminada,Y28.0
Eventos (fatos) cuja intenção é indeterminada,Y28.1
Eventos (fatos) cuja intenção é indeterminada,Y28.2
Eventos (fatos) cuja intenção é indeterminada,Y28.3
Eventos (fatos) cuja intenção é indeterminada,Y28.4
Eventos (fatos) cuja intenção é indeterminada,Y28.5
Eventos (fatos) cuja intenção é indeterminada,Y28.6
Eventos (fatos) cuja intenção é indeterminada,Y28.7
Eventos (fatos) cuja intenção é indeterminada,Y28.8
Eventos (fatos) cuja intenção é indeterminada,Y28.9
Eventos (fatos) cuja intenção é indeterminada,Y29.0
Eventos (fatos) cuja intenção é indeterminada,Y29.1
Eventos (fatos) cuja intenção é indeterminada,Y29.2
Eventos (fatos) cuja intenção é indeterminada,Y29.3
Eventos (fatos) cuja intenção é indeterminada,Y29.4
Eventos (fatos) cuja intenção é indeterminada,Y29.5
Eventos (fatos) cuja intenção é indeterminada,Y29.6
Eventos (fatos) cuja intenção é indeterminada,Y29.7
Eventos (fatos) cuja intenção é indeterminada,Y29.8
Eventos (fatos) cuja intenção é indeterminada,Y29.9
Eventos (fatos) cuja intenção é indeterminada,Y30.0
Eventos (fatos) cuja intenção é indeterminada,Y30.1
Eventos (fatos) cuja intenção é indeterminada,Y30.2
Eventos (fatos) cuja intenção é indeterminada,Y30.3
Eventos (fatos) cuja intenção é indeterminada,Y30.4
Eventos (fatos) cuja intenção é indeterminada,Y30.5
Eventos (fatos) cuja intenção é indeterminada,Y30.6
Eventos (fatos) cuja intenção é indeterminada,Y30.7
Eventos (fatos) cuja intenção é indeterminada,Y30.8
Eventos (fatos) cuja intenção é indeterminada,Y30.9
Eventos (fatos) cuja intenção é indeterminada,Y31.0
Eventos (fatos) cuja intenção é indeterminada,Y31.1
Eventos (fatos) cuja intenção é indeterminada,Y31.2
Eventos (fatos) cuja intenção é indeterminada,Y31.3
Eventos (fatos) cuja intenção é indeterminada,Y31.4
Eventos (fatos) cuja intenção é indeterminada,Y31.5
Eventos (fatos) cuja intenção é indeterminada,Y31.6
Eventos (fatos) cuja intenção é indeterminada,Y31.7
Eventos (fatos) cuja intenção é indeterminada,Y31.8
Eventos (fatos) cuja intenção é indeterminada,Y31.9
Eventos (fatos) cuja intenção é indeterminada,Y32.0
Eventos (fatos) cuja intenção é indeterminada,Y32.1
Eventos (fatos) cuja intenção é indeterminada,Y32.2
Eventos (fatos) cuja intenção é indeterminada,Y32.3
Eventos (fatos) cuja intenção é indeterminada,Y32.4
Eventos (fatos) cuja intenção é indeterminada,Y32.5
Eventos (fatos) cuja intenção é indeterminada,Y32.6
Eventos (fatos) cuja intenção é indeterminada,Y32.7
Eventos (fatos) cuja intenção é indeterminada,Y32.8
Eventos (fatos) cuja intenção é indeterminada,Y32.9
Eventos (fatos) cuja intenção é indeterminada,Y33.0
Eventos (fatos) cuja intenção é indeterminada,Y33.1
Eventos (fatos) cuja intenção é indeterminada,Y33.2
Eventos (fatos) cuja intenção é indeterminada,Y33.3
Eventos (fatos) cuja intenção é indeterminada,Y33.4
Eventos (fatos) cuja intenção é indeterminada,Y33.5
Eventos (fatos) cuja intenção é indeterminada,Y33.6
Eventos (fatos) cuja intenção é indeterminada,Y33.7
Eventos (fatos) cuja intenção é indeterminada,Y33.8
Eventos (fatos) cuja intenção é indeterminada,Y33.9
Eventos (fatos) cuja intenção é indeterminada,Y34.0
Eventos (fatos) cuja intenção é indeterminada,Y34.1
Eventos (fatos) cuja intenção é indeterminada,Y34.2
Eventos (fatos) cuja intenção é indeterminada,Y34.3
Eventos (fatos) cuja intenção é indeterminada,Y34.4
Eventos (fatos) cuja intenção é indeterminada,Y34.5
Eventos (fatos) cuja intenção é indeterminada,Y34.6
Eventos (fatos) cuja intenção é indeterminada,Y34.7
Eventos (fatos) cuja intenção é indeterminada,Y34.8
Eventos (fatos) cuja intenção é indeterminada,Y34.9
Exposição a forças mecânicas inanimadas,W20.0
Exposição a forças mecânicas inanimadas,W20.1
Exposição a forças mecânicas inanimadas,W20.2
Exposição a forças mecânicas inanimadas,W20.3
Exposição a forças mecânicas inanimadas,W20.4
Exposição a forças mecânicas inanimadas,W20.5
Exposição a forças mecânicas inanimadas,W20.6
Exposição a forças mecânicas inanimadas,W20.7
Exposição a forças mecânicas inanimadas,W20.8
Exposição a forças mecânicas inanimadas,W20.9
Exposição a forças mecânicas inanimadas,W21.0
Exposição a forças mecânicas inanimadas,W21.1
Exposição a forças mecânicas inanimadas,W21.2
Exposição a forças mecânicas inanimadas,W21.3
Exposição a forças mecânicas inanimadas,W21.4
Exposição a forças mecânicas inanimadas,W21.5
Exposição a forças mecânicas inanimadas,W21.6
Exposição a forças mecânicas inanimadas,W21.7
Exposição a forças mecânicas inanimadas,W21.8
Exposição a forças mecânicas inanimadas,W21.9
Exposição a forças mecânicas inanimadas,W22.0
Exposição a forças mecânicas inanimadas,W22.1
Exposição a forças mecânicas inanimadas,W22.2
Exposição a forças mecânicas inanimadas,W22.3
Exposição a forças mecânicas inanimadas,W22.4
Exposição a forças mecânicas inanimadas,W22.5
Exposição a forças mecânicas inanimadas,W22.6
Exposição a forças mecânicas inanimadas,W22.7
Exposição a forças mecânicas inanimadas,W22.8
Exposição a forças mecânicas inanimadas,W22.9
Exposição a forças mecânicas inanimadas,W23.0
Exposição a forças mecânicas inanimadas,W23.1
Exposição a forças mecânicas inanimadas,W23.2
Exposição a forças mecânicas inanimadas,W23.3
Exposição a forças mecânicas inanimadas,W23.4
Exposição a forças mecânicas inanimadas,W23.5
Exposição a forças mecânicas inanimadas,W23.6
Exposição a forças mecânicas inanimadas,W23.7
Exposição a forças mecânicas inanimadas,W23.8
Exposição a forças mecânicas inanimadas,W23.9
Exposição a forças mecânicas inanimadas,W24.0
Exposição a forças mecânicas inanimadas,W24.1
Exposição a forças mecânicas inanimadas,W24.2
Exposição a forças mecânicas inanimadas,W24.3
Exposição a forças mecânicas inanimadas,W24.4
Exposição a forças mecânicas inanimadas,W24.5
Exposição a forças mecânicas inanimadas,W24.6
Exposição a forças mecânicas inanimadas,W24.7
Exposição a forças mecânicas inanimadas,W24.8
Exposição a forças mecânicas inanimadas,W24.9
Exposição a forças mecânicas inanimadas,W25.0
Exposição a forças mecânicas inanimadas,W25.1
Exposição a forças mecânicas inanimadas,W25.2
Exposição a forças mecânicas inanimadas,W25.3
Exposição a forças mecânicas inanimadas,W25.4
Exposição a forças mecânicas inanimadas,W25.5
Exposição a forças mecânicas inanimadas,W25.6
Exposição a forças mecânicas inanimadas,W25.7
Exposição a forças mecânicas inanimadas,W25.8
Exposição a forças mecânicas inanimadas,W25.9
Exposição a forças mecânicas inanimadas,W26.0
Exposição a forças mecânicas inanimadas,W26.1
Exposição a forças mecânicas inanimadas,W26.2
Exposição a forças mecânicas inanimadas,W26.3
Exposição a forças mecânicas inanimadas,W26.4
Exposição a forças mecânicas inanimadas,W26.5
Exposição a forças mecânicas inanimadas,W26.6
Exposição a forças mecânicas inanimadas,W26.7
Exposição a forças mecânicas inanimadas,W26.8
Exposição a forças mecânicas inanimadas,W26.9
Exposição a forças mecânicas inanimadas,W27.0
Exposição a forças mecânicas inanimadas,W27.1
Exposição a forças mecânicas inanimadas,W27.2
Exposição a forças mecânicas inanimadas,W27.3
Exposição a forças mecânicas inanimadas,W27.4
Exposição a forças mecânicas inanimadas,W27.5
Exposição a forças mecânicas inanimadas,W27.6
Exposição a forças mecânicas inanimadas,W27.7
Exposição a forças mecânicas inanimadas,W27.8
Exposição a forças mecânicas inanimadas,W27.9
Exposição a forças mecânicas inanimadas,W28.0
Exposição a forças mecânicas inanimadas,W28.1
Exposição a forças mecânicas inanimadas,W28.2
Exposição a forças mecânicas inanimadas,W28.3
Exposição a forças mecânicas inanimadas,W28.4
Exposição a forças mecânicas inanimadas,W28.5
Exposição a forças mecânicas inanimadas,W28.6
Exposição a forças mecânicas inanimadas,W28.7
Exposição a forças mecânicas inanimadas,W28.8
Exposição a forças mecânicas inanimadas,W28.9
Exposição a forças mecânicas inanimadas,W29.0
Exposição a forças mecânicas inanimadas,W29.1
Exposição a forças mecânicas inanimadas,W29.2
Exposição a forças mecânicas inanimadas,W29.3
Exposição a forças mecânicas inanimadas,W29.4
Exposição a forças mecânicas inanimadas,W29.5
Exposição a forças mecânicas inanimadas,W29.6
Exposição a forças mecânicas inanimadas,W29.7
Exposição a forças mecânicas inanimadas,W29.8
Exposição a forças mecânicas inanimadas,W29.9
Exposição a forças mecânicas inanimadas,W30.0
Exposição a forças mecânicas inanimadas,W30.1
Exposição a forças mecânicas inanimadas,W30.2
Exposição a forças mecânicas inanimadas,W30.3
Exposição a forças mecânicas inanimadas,W30.4
Exposição a forças mecânicas inanimadas,W30.5
Exposição a forças mecânicas inanimadas,W30.6
Exposição a forças mecânicas inanimadas,W30.7
Exposição a forças mecânicas inanimadas,W30.8
Exposição a forças mecânicas inanimadas,W30.9
Exposição a forças mecânicas inanimadas,W31.0
Exposição a forças mecânicas inanimadas,W31.1
Exposição a forças mecânicas inanimadas,W31.2
Exposição a forças mecânicas inanimadas,W31.3
Exposição a forças mecânicas inanimadas,W31.4
Exposição a forças mecânicas inanimadas,W31.5
Exposição a forças mecânicas inanimadas,W31.6
Exposição a forças mecânicas inanimadas,W31.7
Exposição a forças mecânicas inanimadas,W31.8
Exposição a forças mecânicas inanimadas,W31.9
Exposição a forças mecânicas inanimadas,W32.0
Exposição a forças mecânicas inanimadas,W32.1
Exposição a forças mecânicas inanimadas,W32.2
Exposição a forças mecânicas inanimadas,W32.3
Exposição a forças mecânicas inanimadas,W32.4
Exposição a forças mecânicas inanimadas,W32.5
Exposição a forças mecânicas inanimadas,W32.6
Exposição a forças mecânicas inanimadas,W32.7
Exposição a forças mecânicas inanimadas,W32.8
Exposição a forças mecânicas inanimadas,W32.9
Exposição a forças mecânicas inanimadas,W33.0
Exposição a forças mecânicas inanimadas,W33.1
Exposição a forças mecânicas inanimadas,W33.2
Exposição a forças mecânicas inanimadas,W33.3
Exposição a forças mecânicas inanimadas,W33.4
Exposição a forças mecânicas inanimadas,W33.5
Exposição a forças mecânicas inanimadas,W33.6
Exposição a forças mecânicas inanimadas,W33.7
Exposição a forças mecânicas inanimadas,W33.8
Exposição a forças mecânicas inanimadas,W33.9
Exposição a forças mecânicas inanimadas,W34.0
Exposição a forças mecânicas inanimadas,W34.1
Exposição a forças mecânicas inanimadas,W34.2
Exposição a forças mecânicas inanimadas,W34.3
Exposição a forças mecânicas inanimadas,W34.4
Exposição a forças mecânicas inanimadas,W34.5
Exposição a forças mecânicas inanimadas,W34.6
Exposição a forças mecânicas inanimadas,W34.7
Exposição a forças mecânicas inanimadas,W34.8
Exposição a forças mecânicas inanimadas,W34.9
Exposição a forças mecânicas inanimadas,W35.0
Exposição a forças mecânicas inanimadas,W35.1
Exposição a forças mecânicas inanimadas,W35.2
Exposição a forças mecânicas inanimadas,W35.3
Exposição a forças mecânicas inanimadas,W35.4
Exposição a forças mecânicas inanimadas,W35.5
Exposição a forças mecânicas inanimadas,W35.6
Exposição a forças mecânicas inanimadas,W35.7
Exposição a forças mecânicas inanimadas,W35.8
Exposição a forças mecânicas inanimadas,W35.9
Exposição a forças mecânicas inanimadas,W36.0
Exposição a forças mecânicas inanimadas,W36.1
Exposição a forças mecânicas inanimadas,W36.2
Exposição a forças mecânicas inanimadas,W36.3
Exposição a forças mecânicas inanimadas,W36.4
Exposição a forças mecânicas inanimadas,W36.5
Exposição a forças mecânicas inanimadas,W36.6
Exposição a forças mecânicas inanimadas,W36.7
Exposição a forças mecânicas inanimadas,W36.8
Exposição a forças mecânicas inanimadas,W36.9
Exposição a forças mecânicas inanimadas,W37.0
Exposição a forças mecânicas inanimadas,W37.1
Exposição a forças mecânicas inanimadas,W37.2
Exposição a forças mecânicas inanimadas,W37.3
Exposição a forças mecânicas inanimadas,W37.4
Exposição a forças mecânicas inanimadas,W37.5
Exposição a forças mecânicas inanimadas,W37.6
Exposição a forças mecânicas inanimadas,W37.7
Exposição a forças mecânicas inanimadas,W37.8
Exposição a forças mecânicas inanimadas,W37.9
Exposição a forças mecânicas inanimadas,W38.0
Exposição a forças mecânicas inanimadas,W38.1
Exposição a forças mecânicas inanimadas,W38.2
Exposição a forças mecânicas inanimadas,W38.3
Exposição a forças mecânicas inanimadas,W38.4
Exposição a forças mecânicas inanimadas,W38.5
Exposição a forças mecânicas inanimadas,W38.6
Exposição a forças mecânicas inanimadas,W38.7
Exposição a forças mecânicas inanimadas,W38.8
Exposição a forças mecânicas inanimadas,W38.9
Exposição a forças mecânicas inanimadas,W39.0
Exposição a forças mecânicas inanimadas,W39.1
Exposição a forças mecânicas inanimadas,W39.2
Exposição a forças mecânicas inanimadas,W39.3
Exposição a forças mecânicas inanimadas,W39.4
Exposição a forças mecânicas inanimadas,W39.5
Exposição a forças mecânicas inanimadas,W39.6
Exposição a forças mecânicas inanimadas,W39.7
Exposição a forças mecânicas inanimadas,W39.8
Exposição a forças mecânicas inanimadas,W39.9
Exposição a forças mecânicas inanimadas,W40.0
Exposição a forças mecânicas inanimadas,W40.1
Exposição a forças mecânicas inanimadas,W40.2
Exposição a forças mecânicas inanimadas,W40.3
Exposição a forças mecânicas inanimadas,W40.4
Exposição a forças mecânicas inanimadas,W40.5
Exposição a forças mecânicas inanimadas,W40.6
Exposição a forças mecânicas inanimadas,W40.7
Exposição a forças mecânicas inanimadas,W40.8
Exposição a forças mecânicas inanimadas,W40.9
Exposição a forças mecânicas inanimadas,W41.0
Exposição a forças mecânicas inanimadas,W41.1
Exposição a forças mecânicas inanimadas,W41.2
Exposição a forças mecânicas inanimadas,W41.3
Exposição a forças mecânicas inanimadas,W41.4
Exposição a forças mecânicas inanimadas,W41.5
Exposição a forças mecânicas inanimadas,W41.6
Exposição a forças mecânicas inanimadas,W41.7
Exposição a forças mecânicas inanimadas,W41.8
Exposição a forças mecânicas inanimadas,W41.9
Exposição a forças mecânicas inanimadas,W42.0
Exposição a forças mecânicas inanimadas,W42.1
Exposição a forças mecânicas inanimadas,W42.2
Exposição a forças mecânicas inanimadas,W42.3
Exposição a forças mecânicas inanimadas,W42.4
Exposição a forças mecânicas inanimadas,W42.5
Exposição a forças mecânicas inanimadas,W42.6
Exposição a forças mecânicas inanimadas,W42.7
Exposição a forças mecânicas inanimadas,W42.8
Exposição a forças mecânicas inanimadas,W42.9
Exposição a forças mecânicas inanimadas,W43.0
Exposição a forças mecânicas inanimadas,W43.1
Exposição a forças mecânicas inanimadas,W43.2
Exposição a forças mecânicas inanimadas,W43.3
Exposição a forças mecânicas inanimadas,W43.4
Exposição a forças mecânicas inanimadas,W43.5
Exposição a forças mecânicas inanimadas,W43.6
Exposição a forças mecânicas inanimadas,W43.7
Exposição a forças mecânicas inanimadas,W43.8
Exposição a forças mecânicas inanimadas,W43.9
Exposição a forças mecânicas inanimadas,W44.0
Exposição a forças mecânicas inanimadas,W44.1
Exposição a forças mecânicas inanimadas,W44.2
Exposição a forças mecânicas inanimadas,W44.3
Exposição a forças mecânicas inanimadas,W44.4
Exposição a forças mecânicas inanimadas,W44.5
Exposição a forças mecânicas inanimadas,W44.6
Exposição a forças mecânicas inanimadas,W44.7
Exposição a forças mecânicas inanimadas,W44.8
Exposição a forças mecânicas inanimadas,W44.9
Exposição a forças mecânicas inanimadas,W45.0
Exposição a forças mecânicas inanimadas,W45.1
Exposição a forças mecânicas inanimadas,W45.2
Exposição a forças mecânicas inanimadas,W45.3
Exposição a forças mecânicas inanimadas,W45.4
Exposição a forças mecânicas inanimadas,W45.5
Exposição a forças mecânicas inanimadas,W45.6
Exposição a forças mecânicas inanimadas,W45.7
Exposição a forças mecânicas inanimadas,W45.8
Exposição a forças mecânicas inanimadas,W45.9
Exposição a forças mecânicas inanimadas,W46.0
Exposição a forças mecânicas inanimadas,W46.1
Exposição a forças mecânicas inanimadas,W46.2
Exposição a forças mecânicas inanimadas,W46.3
Exposição a forças mecânicas inanimadas,W46.4
Exposição a forças mecânicas inanimadas,W46.5
Exposição a forças mecânicas inanimadas,W46.6
Exposição a forças mecânicas inanimadas,W46.7
Exposição a forças mecânicas inanimadas,W46.8
Exposição a forças mecânicas inanimadas,W46.9
Exposição a forças mecânicas inanimadas,W47
Exposição a forças mecânicas inanimadas,W48
Exposição a forças mecânicas inanimadas,W49.0
Exposição a forças mecânicas inanimadas,W49.1
Exposição a forças mecânicas inanimadas,W49.2
Exposição a forças mecânicas inanimadas,W49.3
Exposição a forças mecânicas inanimadas,W49.4
Exposição a forças mecânicas inanimadas,W49.5
Exposição a forças mecânicas inanimadas,W49.6
Exposição a forças mecânicas inanimadas,W49.7
Exposição a forças mecânicas inanimadas,W49.8
Exposição a forças mecânicas inanimadas,W49.9
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y60.0
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y60.1
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y60.2
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y60.3
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y60.4
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y60.5
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y60.6
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y60.7
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y60.8
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y60.9
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y61.0
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y61.1
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y61.2
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y61.3
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y61.4
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y61.5
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y61.6
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y61.7
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y61.8
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y61.9
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y62.0
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y62.1
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y62.2
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y62.3
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y62.4
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y62.5
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y62.6
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y62.8
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y62.9
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y63.0
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y63.1
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y63.2
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y63.3
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y63.4
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y63.5
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y63.6
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y63.8
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y63.9
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y64.0
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y64.1
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y64.8
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y64.9
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y65.0
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y65.1
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y65.2
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y65.3
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y65.4
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y65.5
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y65.8
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y66
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y67
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y68
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos,Y69
Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y83.0
Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y83.1
Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y83.2
Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y83.3
Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y83.4
Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y83.5
Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y83.6
Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y83.8
Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y83.9
Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y84.0
Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y84.1
Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y84.2
Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y84.3
Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y84.4
Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y84.5
Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y84.6
Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y84.7
Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y84.8
Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y84.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y40.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y40.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y40.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y40.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y40.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y40.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y40.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y40.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y40.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y40.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y41.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y41.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y41.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y41.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y41.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y41.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y41.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y41.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y42.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y42.1
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y42.2
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y42.3
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y42.4
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y42.5
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y42.6
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y42.7
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y42.8
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y42.9
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y43.0
"Efeitos adversos de drogas, medicamentos e substâncias biológicas usadas com finalidade terapêutica",Y43.1
